id	organism	seedid	kingdom	phylum	class	order	family	genus	oxygenstat	metabolism	gram	mtype	genes	reactions	metabolites	draftcreator	draftcreated	phenotype	imgid	ncbiid	platform	kbaseid	species	file	taxa_id
Butyrivibrio_fibrisolvens_16_4	Butyrivibrio fibrisolvens 16/4	Butyrivibrio fibrisolvens 16/4 (657324.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Obligate anaerobe	Saccharolytic, fermentative, acetate converted to butyrate	Structurally positive but stains negative	Commensal	721	1803	1224	Ines Thiele	06/25/12	1.0	650377919.0	657324.0	Kbase		fibrisolvens	agora/Butyrivibrio_fibrisolvens_16_4.xml	831.0
Campylobacter_coli_JV20	Campylobacter coli JV20	Campylobacter coli JV20 (864566.3)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	532	1009	798	Ines Thiele	06/29/12	1.0	648276627.0	864566.0	ModelSEED		coli	agora/Campylobacter_coli_JV20.xml	195.0
Campylobacter_concisus_13826	Campylobacter concisus 13826	Campylobacter concisus 13826 (360104.9)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Microaerophile/ anaerobe	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	498	1036	817	Eugen Bauer	09/03/14	1.0	640753009.0	360104.0	ModelSEED		concisus	agora/Campylobacter_concisus_13826.xml	199.0
Campylobacter_curvus_525_92	Campylobacter curvus 525.92	Campylobacter curvus 525.92 (360105.8)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Microaerophile/ anaerobe	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	517	1027	820	Eugen Bauer	08/03/14	1.0	640753010.0	360105.0	ModelSEED		curvus	agora/Campylobacter_curvus_525_92.xml	200.0
Campylobacter_fetus_subsp_fetus_82_40	Campylobacter fetus subsp. fetus 82-40	Campylobacter fetus subsp. fetus 82-40 (360106.5)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Microaerophile	Non-fermentative, asaccharolytic	Negative		597	1088	879	Laura Kutt	04/18/16		639633016.0	360106.0	ModelSEED	kb|g.1066	fetus	agora/Campylobacter_fetus_subsp_fetus_82_40.xml	196.0
Campylobacter_gracilis_RM3268	Campylobacter gracilis RM3268	Campylobacter gracilis RM3268 (553220.3)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Aerobe	Respiratory	Negative		553	969	811	Laura Kutt	04/18/16		645951857.0	553220.0	ModelSEED	kb|g.2260	gracilis	agora/Campylobacter_gracilis_RM3268.xml	824.0
Campylobacter_hominis_ATCC_BAA_381	Campylobacter hominis ATCC BAA-381	Campylobacter hominis ATCC BAA-381 (360107.7)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	470	940	838	Eugen Bauer	09/03/14	1.0	640753011.0	360107.0	ModelSEED		hominis	agora/Campylobacter_hominis_ATCC_BAA_381.xml	76517.0
Campylobacter_hyointestinalis_subsp_hyointestinalis_LMG_9260	Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Microaerophile	Non-fermentative, asaccharolytic	Negative		578	1037	907	Laura Kutt	04/18/16			1031746.0	ModelSEED	kb|g.240203	hyointestinalis	agora/Campylobacter_hyointestinalis_subsp_hyointestinalis_LMG_9260.xml	198.0
Campylobacter_jejuni_jejuni_81_176	Campylobacter jejuni jejuni 81-176	Campylobacter jejuni subsp. jejuni 81-176 [WGS] (354242.17)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	523	1057	844	Eugen Bauer	09/03/14	5.0	641736195.0	354242.0	ModelSEED		jejuni	agora/Campylobacter_jejuni_jejuni_81_176.xml	197.0
Campylobacter_jejuni_jejuni_ICDCCJ07004	Campylobacter jejuni jejuni ICDCCJ07004	Campylobacter jejuni subsp. jejuni ICDCCJ07004 (1295400.3)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	561	1054	842	Eugen Bauer	09/03/14	5.0	2551306568.0	1295400.0	ModelSEED		jejuni	agora/Campylobacter_jejuni_jejuni_ICDCCJ07004.xml	197.0
Campylobacter_jejuni_jejuni_M1	Campylobacter jejuni jejuni M1	Campylobacter jejuni subsp. jejuni M1 (645464.3)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	510	1063	837	Eugen Bauer	08/03/14	5.0	648231701.0	645464.0	ModelSEED		jejuni	agora/Campylobacter_jejuni_jejuni_M1.xml	197.0
Campylobacter_jejuni_jejuni_NCTC_11168	Campylobacter jejuni jejuni NCTC 11168	Campylobacter jejuni subsp. jejuni NCTC 11168 (192222.6)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	521	1077	852	Eugen Bauer	08/03/14	3.0	637000055.0	192222.0	Kbase		jejuni	agora/Campylobacter_jejuni_jejuni_NCTC_11168.xml	197.0
Campylobacter_lari_RM2100	Campylobacter lari RM2100	Campylobacter lari RM2100 (306263.1)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Microaerophile	Non-fermentative, asaccharolytic	Negative		518	1016	818	Laura Kutt	04/18/16		643692014.0	306263.0	Kbase	kb|g.726	lari	agora/Campylobacter_lari_RM2100.xml	201.0
Campylobacter_rectus_RM3267	Campylobacter rectus RM3267	Campylobacter rectus RM3267 (553218.4)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Microaerophile	Non-fermentative, asaccharolytic	Negative		568	1017	866	Laura Kutt	04/18/16		643886009.0	553218.0	Kbase	kb|g.2258	rectus	agora/Campylobacter_rectus_RM3267.xml	203.0
Campylobacter_showae_CSUNSWCD	Campylobacter showae CSUNSWCD	Campylobacter showae CSUNSWCD (1244083.3)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Aerobe	Respiratory	Negative		568	1017	841	Laura Kutt	04/18/16		2534681746.0	1244083.0	Kbase	kb|g.25852	showae	agora/Campylobacter_showae_CSUNSWCD.xml	204.0
Campylobacter_upsaliensis_JV21	Campylobacter upsaliensis JV21	Campylobacter upsaliensis JV21 (888826.3)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	496	931	780	Ines Thiele	06/29/12	3.0	649989919.0	888826.0	ModelSEED		upsaliensis	agora/Campylobacter_upsaliensis_JV21.xml	28080.0
Candidatus_Nitrososphaera_gargensis_Ga9_2	Candidatus Nitrososphaera gargensis Ga9.2		Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera	Aerobe	Oxidation of ammonia, inorganic carbon	Uncharacterized		434	1016	877	Laura Kutt	04/19/16			1237085.0	ModelSEED	kb|g.238840	Nitrososphaera	agora/Candidatus_Nitrososphaera_gargensis_Ga9_2.xml	
Capnocytophaga_granulosa_ATCC_51502	Capnocytophaga granulosa ATCC 51502	Capnocytophaga granulosa ATCC 51502 (641143.3)	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Facultative anaerobe	Saccharolytic, fermentative	Negative		518	1029	867	chenry	04/15/16		2541046980.0	641143.0	ModelSEED	kb|g.32240	granulosa	agora/Capnocytophaga_granulosa_ATCC_51502.xml	45242.0
Capnocytophaga_ochracea_DSM_7271	Capnocytophaga ochracea DSM 7271	Capnocytophaga ochracea DSM 7271 (521097.5)	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Facultative anaerobe	Saccharolytic, fermentative	Negative	Opportunistic pathogen	513	1045	866	chenry	04/15/16		644736338.0	521097.0	ModelSEED	kb|g.1959	ochracea	agora/Capnocytophaga_ochracea_DSM_7271.xml	1018.0
Capnocytophaga_sputigena_ATCC_33612	Capnocytophaga sputigena ATCC 33612	Capnocytophaga sputigena ATCC 33612 (553177.6)	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Facultative anaerobe	Saccharolytic, fermentative	Negative	Pathogen	537	1052	870	chenry	04/15/16		642979305.0	553177.0	ModelSEED	kb|g.2243	sputigena	agora/Capnocytophaga_sputigena_ATCC_33612.xml	1019.0
Catenibacterium_mitsuokai_DSM_15897	Catenibacterium mitsuokai DSM 15897	Catenibacterium mitsuokai DSM 15897 (451640.5)	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	602	983	830	Ines Thiele	04/20/12	3.0	643886110.0	451640.0	ModelSEED		mitsuokai	agora/Catenibacterium_mitsuokai_DSM_15897.xml	100886.0
Cedecea_davisae_DSM_4568	Cedecea davisae DSM 4568	Cedecea davisae DSM 4568 (566551.4)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Cedecea	Aerobe	Respiratory	Negative		1258	2255	1525	Laura Kutt	04/18/16		2541046972.0	566551.0	ModelSEED	kb|g.32230	davisae	agora/Cedecea_davisae_DSM_4568.xml	158484.0
Cellulosilyticum_lentocellum_DSM_5427	Cellulosilyticum lentocellum DSM 5427		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cellulosilyticum	Obligate anaerobe	Saccharolytic, fermentative	Negative		778	1239	948	Laura Kutt	04/18/16			642492.0	ModelSEED	kb|g.2732	lentocellum	agora/Cellulosilyticum_lentocellum_DSM_5427.xml	29360.0
Cellulosimicrobium_cellulans_J36	Cellulosimicrobium cellulans J36		Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Promicromonosporaceae	Cellulosimicrobium	Facultative anaerobe	Saccharolytic, fermentative	Positive	Opportunistic pathogen	490	1278	972	chenry	04/15/16		2508501028.0	935839.0	ModelSEED	kb|g.216424	cellulans	agora/Cellulosimicrobium_cellulans_J36.xml	1710.0
Cetobacterium_somerae_ATCC_BAA_47401	Cetobacterium somerae ATCC BAA-47401		Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	Obligate anaerobe	Saccharolytic, fermentative	Negative		845	1323	1029	Laura Kutt	04/18/16		2558860278.0	1319815.0	ModelSEED	kb|g.209858	somerae	agora/Cetobacterium_somerae_ATCC_BAA_47401.xml	188913.0
Citrobacter_amalonaticus_Y19	Citrobacter amalonaticus Y19		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	Facultative anaerobe	Fermentative, respiratory	Negative		1318	1827	1219	Laura Kutt	04/18/16		2585427953.0	1261127.0	ModelSEED	kb|g.240294	amalonaticus	agora/Citrobacter_amalonaticus_Y19.xml	35703.0
Citrobacter_freundii_ATCC_8090	Citrobacter freundii ATCC 8090 = MTCC 1658	Citrobacter freundii ATCC 8090 = MTCC 1658 (1006003.3)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	Facultative anaerobe	Fermentative, respiratory	Negative		1436	1867	1249	Laura Kutt	05/30/16		2519899575.0	1006003.0	ModelSEED	kb|g.23271	freundii	agora/Citrobacter_freundii_ATCC_8090.xml	546.0
Citrobacter_freundii_UCI_31	Citrobacter freundii UCI 31		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	Facultative anaerobe	Fermentative, respiratory	Negative		1285	1842	1222	Laura Kutt	04/18/16		2571042150.0	1400136.0	ModelSEED	kb|g.212102	freundii	agora/Citrobacter_freundii_UCI_31.xml	546.0
Citrobacter_koseri_ATCC_BAA_895	Citrobacter koseri ATCC BAA-895	Citrobacter koseri ATCC BAA-895 (290338.8)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	Facultative anaerobe	Fermentative or respiratory, citrate and a variety of other compounds used	Negative	Opportunistic pathogen	1234	1742	1138	Eugen Bauer	09/03/14	3.0	640753015.0	290338.0	ModelSEED		koseri	agora/Citrobacter_koseri_ATCC_BAA_895.xml	545.0
Citrobacter_sp_30_2	Citrobacter sp. 30_2	Citrobacter sp. 30_2 (469595.3)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	Facultative anaerobe	Fermentative or respiratory, citrate and a variety of other compounds used	Negative	Opportunistic pathogen	1285	1775	1156	Ines Thiele	08/06/12	3.0	646206256.0	469595.0	ModelSEED			agora/Citrobacter_sp_30_2.xml	544.0
Citrobacter_youngae_ATCC_29220	Citrobacter youngae ATCC 29220	Citrobacter youngae ATCC 29220 (500640.5)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	Facultative anaerobe	Fermentative or respiratory, citrate and a variety of other compounds used	Negative	Opportunistic pathogen	1299	2313	1443	Ines Thiele	08/06/12	3.0	2562617093.0	500640.0	ModelSEED		youngae	agora/Citrobacter_youngae_ATCC_29220.xml	133448.0
Cloacibacillus_evryensis_DSM_19522	Cloacibacillus evryensis DSM 19522		Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Obligate anaerobe	Asaccharolytic, fermentative	Negative		873	1214	993	Laura Kutt	04/19/16			866499.0	ModelSEED	kb|g.216301	evryensis	agora/Cloacibacillus_evryensis_DSM_19522.xml	508460.0
Clostridiales_sp_1_7_47FAA	Clostridiales sp. 1_7_47FAA	Clostridiales bacterium 1_7_47FAA (457421.5)	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified Clostridiales	unclassified Clostridiales	Obligate anaerobe	Uncharacterized	Uncharacterized	Uncharacterized	1302	1867	1263	Ines Thiele	08/06/12	5.0	643886007.0	457421.0	ModelSEED			agora/Clostridiales_sp_1_7_47FAA.xml	186813.0
Clostridium_acetobutylicum_ATCC_824	Clostridium acetobutylicum ATCC 824	Clostridium acetobutylicum ATCC 824 (272562.8)	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Anaerobe	Saccharolytic, fermentative	Positive		836	1305	1026					272562.0	ModelSEED	kb|g.602	acetobutylicum	agora/Clostridium_acetobutylicum_ATCC_824.xml	1488.0
Clostridium_asparagiforme_DSM_15981	Clostridium asparagiforme DSM 15981	Clostridium asparagiforme DSM 15981 (518636.5)	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Obligate anaerobe	Fermentative, few compounds used	Positive	Commensal	1206	1285	965	Ines Thiele	04/20/12	1.0	643886112.0	518636.0	ModelSEED		asparagiforme	agora/Clostridium_asparagiforme_DSM_15981.xml	333367.0
Clostridium_bartlettii_DSM_16795	Clostridium bartlettii DSM 16795	Clostridium bartlettii DSM 16795 (445973.7)	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	Obligate anaerobe	Ferments carbohydrates and amino acids	Positive	Commensal	682	1381	1023	Ines Thiele	04/20/12	5.0	641736113.0	445973.0	ModelSEED		bartlettii	agora/Clostridium_bartlettii_DSM_16795.xml	261299.0
Clostridium_beijerinckii_NCIMB_8052	Clostridium beijerinckii NCIMB 8052	Clostridium beijerincki beijerinckii NCIMB 8052 (290402.34)	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Anaerobe	Saccharolytic, fermentative	Positive		1223	1476	1091	Laura Kutt	04/18/16		640753016.0	290402.0	ModelSEED	kb|g.689	beijerinckii	agora/Clostridium_beijerinckii_NCIMB_8052.xml	1520.0
Clostridium_bifermentans_ATCC_19299	Clostridium bifermentans ATCC 19299		Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paraclostridium	Obligate anaerobe	Saccharolytic, fermentative, proteolytic	Positive		767	1256	974	Laura Kutt	04/18/16			1233170.0	ModelSEED	kb|g.208271	bifermentans	agora/Clostridium_bifermentans_ATCC_19299.xml	1490.0
Clostridium_bolteae_ATCC_BAA_613	Clostridium bolteae ATCC BAA-613	Clostridium bolteae ATCC BAA-613 (411902.9)	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	1298	1932	1300	Ines Thiele	04/20/12	5.0	641380428.0	411902.0	ModelSEED		bolteae	agora/Clostridium_bolteae_ATCC_BAA_613.xml	208479.0
Clostridium_botulinum_A_str_ATCC_19397	Clostridium botulinum A str. ATCC 19397	Clostridium botulinum A str. ATCC 19397 (441770.4)	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Anaerobe	Proteolytic, fermentative	Positive		863	1435	1064	Laura Kutt	05/29/16		640753017.0	441770.0	ModelSEED	kb|g.1488	botulinum	agora/Clostridium_botulinum_A_str_ATCC_19397.xml	1491.0
Clostridium_botulinum_A_str_ATCC_3502	Clostridium botulinum A str. ATCC 3502		Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Anaerobe	Proteolytic, fermentative	Positive		783	1390	1042	Laura Kutt	04/18/16		640427109.0	413999.0	ModelSEED	kb|g.1398	botulinum	agora/Clostridium_botulinum_A_str_ATCC_3502.xml	1491.0
Clostridium_botulinum_A_str_Hall	Clostridium botulinum A str. Hall	Clostridium botulinum A str. Hall (441771.4)	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Anaerobe	Proteolytic, fermentative	Positive		831	1380	1028	Laura Kutt	05/30/16		640753018.0	441771.0	ModelSEED	kb|g.1489	botulinum	agora/Clostridium_botulinum_A_str_Hall.xml	1491.0
Clostridium_botulinum_Bf	Clostridium botulinum Bf	Clostridium botulinum Bf (445336.4)	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Anaerobe	Proteolytic, fermentative	Positive		901	1432	1070	Laura Kutt	05/30/16		641736148.0	445336.0	ModelSEED	kb|g.1519	botulinum	agora/Clostridium_botulinum_Bf.xml	1491.0
Clostridium_botulinum_E1_str_BoNT_E_Beluga	Clostridium botulinum E1 str. 'BoNT E Beluga'	Clostridium botulinum E1 str. 'BoNT E Beluga' (536233.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Anaerobe	Proteolytic, fermentative	Positive		874	1398	1030	Laura Kutt	05/30/16		645058813.0	536233.0	ModelSEED	kb|g.2143	botulinum	agora/Clostridium_botulinum_E1_str_BoNT_E_Beluga.xml	1491.0
Clostridium_botulinum_F_str_230613	Clostridium botulinum F str. 230613	Clostridium botulinum F str. 230613 (758678.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Anaerobe	Saccharolytic, fermentative	Positive		942	1426	1064	Laura Kutt	06/02/16		646862320.0	758678.0	ModelSEED	kb|g.3249	botulinum	agora/Clostridium_botulinum_F_str_230613.xml	1491.0
Clostridium_butyricum_DSM_10702	Clostridium butyricum DSM 10702	Clostridium butyricum DSM 10702 (1316931.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Obligate anaerobe	Saccharolytic, fermentative	Positive	Probiotic	1022	1422	988	chenry	09/10/14		2554235109.0	1316931.0	ModelSEED	kb|g.31994	butyricum	agora/Clostridium_butyricum_DSM_10702.xml	1492.0
Clostridium_butyricum_E4_str_BoNT_E_BL5262	Clostridium butyricum E4 str. BoNT E BL5262	Clostridium butyricum E4 str. BoNT E BL5262 (632245.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Obligate anaerobe	Saccharolytic, fermentative	Positive	Probiotic	942	1403	997	chenry	09/09/14		645058703.0	632245.0	ModelSEED	kb|g.2662	butyricum	agora/Clostridium_butyricum_E4_str_BoNT_E_BL5262.xml	1492.0
Clostridium_cadaveris_AGR2141	Clostridium cadaveris AGR2141		Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Anaerobe	Saccharolytic, fermentative	Positive		769	1295	1003	Laura Kutt	04/18/16			1280692.0	ModelSEED	kb|g.208696	cadaveris	agora/Clostridium_cadaveris_AGR2141.xml	1529.0
Clostridium_celatum_DSM_1785	Clostridium celatum DSM 1785	Clostridium celatum DSM 1785 (545697.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Anaerobe	Saccharolytic, fermentative	Positive		929	2539	1392	Laura Kutt	06/02/16			545697.0	ModelSEED	kb|g.32222	celatum	agora/Clostridium_celatum_DSM_1785.xml	36834.0
Clostridium_cellobioparum_DSM_1351	Clostridium cellobioparum DSM 1351 = ATCC 15832		Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium			Negative		1047	1360	1048	Laura Kutt	04/18/16			1121303.0	ModelSEED	kb|g.240320	cellobioparum	agora/Clostridium_cellobioparum_DSM_1351.xml	29355.0
Clostridium_citroniae_WAL_17108	Clostridium citroniae WAL-17108	Clostridium citroniae WAL-17108 (742733.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Obligate anaerobe	Saccharolytic, fermentative	Negative		1470	1351	1032	Laura Kutt	04/18/16		2513237360.0	742733.0	ModelSEED	kb|g.27477	citroniae	agora/Clostridium_citroniae_WAL_17108.xml	358743.0
Clostridium_clariflavum_DSM_19732	Clostridium clariflavum DSM 19732	Clostridium clariflavum DSM 19732 (720554.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium					758	1232	984	Laura Kutt	04/18/16		2507262051.0	720554.0	ModelSEED	kb|g.27460	clariflavum	agora/Clostridium_clariflavum_DSM_19732.xml	
Clostridium_clostridioforme_CM201	Clostridium clostridioforme CM201	Clostridium clostridioforme CM201 (999410.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Obligate anaerobe	Saccharolytic, fermentative	Negative	Opportunistic pathogen	1278	1362	991	Laura Kutt	04/18/16		2534682205.0	999410.0	ModelSEED	kb|g.32465	clostridioforme	agora/Clostridium_clostridioforme_CM201.xml	1531.0
Clostridium_difficile_CD196	Clostridium difficile CD196	Clostridium difficile CD196 (645462.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	Obligate anaerobe	Proteolytic, few carbohydrates fermented	Positive	Opportunistic pathogen	889	1368	1005	Eugen Bauer	08/03/14	3.0	646311914.0	645462.0	ModelSEED		difficile	agora/Clostridium_difficile_CD196.xml	1496.0
